danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,genre,song_name,Unnamed: 0,title,Hot
0.795,0.4,1,-11.962,1,0.207,0.502,0.0,0.158,0.196,200.056,audio_features,0KphQ9U5ss7war2Aajt0zL,spotify:track:0KphQ9U5ss7war2Aajt0zL,https://api.spotify.com/v1/tracks/0KphQ9U5ss7war2Aajt0zL,https://api.spotify.com/v1/audio-analysis/0KphQ9U5ss7war2Aajt0zL,185171,4,Dark Trap,work ethic from pain,,,N
0.77,0.8859999999999999,1,-8.357999999999999,1,0.0426,0.000675,0.8740000000000001,0.101,0.287,124.996,audio_features,001rJKlws3dVKuURJQdnIk,spotify:track:001rJKlws3dVKuURJQdnIk,https://api.spotify.com/v1/tracks/001rJKlws3dVKuURJQdnIk,https://api.spotify.com/v1/audio-analysis/001rJKlws3dVKuURJQdnIk,215040,4,techno,,5031.0,Techno Music 2020 | Best Techno,N
0.516,0.983,0,-4.208,0,0.0492,0.0541,0.35,0.345,0.248,150.011,audio_features,2R9SgLUd12jGzjlEKUeV6L,spotify:track:2R9SgLUd12jGzjlEKUeV6L,https://api.spotify.com/v1/tracks/2R9SgLUd12jGzjlEKUeV6L,https://api.spotify.com/v1/audio-analysis/2R9SgLUd12jGzjlEKUeV6L,203233,4,hardstyle,,18634.0,Euphoric Hardstyle,N
0.546,0.53,1,-9.059,1,0.211,0.476,0.0,0.0955,0.2269999999999999,128.209,audio_features,5Tou8lYopj9qCIFBFBomZ5,spotify:track:5Tou8lYopj9qCIFBFBomZ5,https://api.spotify.com/v1/tracks/5Tou8lYopj9qCIFBFBomZ5,https://api.spotify.com/v1/audio-analysis/5Tou8lYopj9qCIFBFBomZ5,225080,4,Dark Trap,Yoshi City,,,N
0.715,0.938,0,-8.274,1,0.0613,0.0243,0.922,0.0667,0.0743,125.996,audio_features,7sD8CGCHs06dyCm3xJx2wE,spotify:track:7sD8CGCHs06dyCm3xJx2wE,https://api.spotify.com/v1/tracks/7sD8CGCHs06dyCm3xJx2wE,https://api.spotify.com/v1/audio-analysis/7sD8CGCHs06dyCm3xJx2wE,454000,4,techno,,5474.0,Techno,N
0.439,0.965,1,-1.804,1,0.15,0.0234,0.0,0.3289999999999999,0.172,160.187,audio_features,3DZCBkwGS1kkfFRUJ7Ju2u,spotify:track:3DZCBkwGS1kkfFRUJ7Ju2u,https://api.spotify.com/v1/tracks/3DZCBkwGS1kkfFRUJ7Ju2u,https://api.spotify.com/v1/audio-analysis/3DZCBkwGS1kkfFRUJ7Ju2u,111456,4,Trap Metal,Elimination,,,N
0.7290000000000001,0.705,11,-7.27,0,0.396,0.2269999999999999,0.0,0.109,0.626,183.164,audio_features,23RJg00mFONjIqYML6mtsE,spotify:track:23RJg00mFONjIqYML6mtsE,https://api.spotify.com/v1/tracks/23RJg00mFONjIqYML6mtsE,https://api.spotify.com/v1/audio-analysis/23RJg00mFONjIqYML6mtsE,253307,4,Hiphop,Acknowledge,,,N
0.654,0.8170000000000001,11,-4.908,0,0.266,0.0816,0.0,0.41,0.794,127.991,audio_features,70sK7T5SzRs6QFHA1LLfrw,spotify:track:70sK7T5SzRs6QFHA1LLfrw,https://api.spotify.com/v1/tracks/70sK7T5SzRs6QFHA1LLfrw,https://api.spotify.com/v1/audio-analysis/70sK7T5SzRs6QFHA1LLfrw,184667,4,Emo,Déjà Vu,,,N
0.409,0.8759999999999999,2,-4.612,0,0.0459,0.072,0.118,0.225,0.0707,173.858,audio_features,3GG6X47vnwgtMxejiMjOFK,spotify:track:3GG6X47vnwgtMxejiMjOFK,https://api.spotify.com/v1/tracks/3GG6X47vnwgtMxejiMjOFK,https://api.spotify.com/v1/audio-analysis/3GG6X47vnwgtMxejiMjOFK,285394,4,dnb,,16253.0,Liquid Drum & Bass,N
0.43,0.918,5,-6.757999999999999,1,0.0394,0.0162,0.836,0.199,0.0449,138.005,audio_features,1rHR7YXdy1HEMvUJmNZBuP,spotify:track:1rHR7YXdy1HEMvUJmNZBuP,https://api.spotify.com/v1/tracks/1rHR7YXdy1HEMvUJmNZBuP,https://api.spotify.com/v1/audio-analysis/1rHR7YXdy1HEMvUJmNZBuP,203478,4,trance,,6158.0,Top Trance Songs EVER,N
0.6629999999999999,0.848,1,-4.03,1,0.0955,0.0299,1.23e-06,0.145,0.326,120.977,audio_features,4iGyK0oyR3qLsNwFCs6QQs,spotify:track:4iGyK0oyR3qLsNwFCs6QQs,https://api.spotify.com/v1/tracks/4iGyK0oyR3qLsNwFCs6QQs,https://api.spotify.com/v1/audio-analysis/4iGyK0oyR3qLsNwFCs6QQs,168673,4,Underground Rap,The Purge,,,N
0.529,0.669,1,-4.6530000000000005,1,0.337,0.823,0.0,0.11,0.797,164.294,audio_features,3dkLUA4zs07CnhchRuRV6J,spotify:track:3dkLUA4zs07CnhchRuRV6J,https://api.spotify.com/v1/tracks/3dkLUA4zs07CnhchRuRV6J,https://api.spotify.com/v1/audio-analysis/3dkLUA4zs07CnhchRuRV6J,259439,4,Hiphop,Snakes,,,N
0.622,0.6559999999999999,2,-5.159,1,0.0393,0.00862,0.0,0.12,0.268,135.006,audio_features,1gckzXZppc8a5qHZy4MCZJ,spotify:track:1gckzXZppc8a5qHZy4MCZJ,https://api.spotify.com/v1/tracks/1gckzXZppc8a5qHZy4MCZJ,https://api.spotify.com/v1/audio-analysis/1gckzXZppc8a5qHZy4MCZJ,202867,4,Hiphop,I Can't Sleep,,,N
0.76,0.595,1,-6.3660000000000005,1,0.0391,0.0054399999999999,0.0,0.241,0.361,131.497,audio_features,03tqyYWC9Um2ZqU0ZN849H,spotify:track:03tqyYWC9Um2ZqU0ZN849H,https://api.spotify.com/v1/tracks/03tqyYWC9Um2ZqU0ZN849H,https://api.spotify.com/v1/audio-analysis/03tqyYWC9Um2ZqU0ZN849H,263773,4,RnB,No Hands (feat. Roscoe Dash & Wale),,,N
0.7929999999999999,0.441,2,-10.297,0,0.579,0.867,0.0,0.111,0.753,149.49200000000002,audio_features,1A43TfohQt3H6K5zg28ExD,spotify:track:1A43TfohQt3H6K5zg28ExD,https://api.spotify.com/v1/tracks/1A43TfohQt3H6K5zg28ExD,https://api.spotify.com/v1/audio-analysis/1A43TfohQt3H6K5zg28ExD,89652,4,Dark Trap,Dead and Cold,,,N
0.5820000000000001,0.502,3,-11.053,0,0.102,0.259,0.0003779999999999,0.16,0.555,171.25799999999998,audio_features,042wd4CrF4WTAwiKs0F7Ve,spotify:track:042wd4CrF4WTAwiKs0F7Ve,https://api.spotify.com/v1/tracks/042wd4CrF4WTAwiKs0F7Ve,https://api.spotify.com/v1/audio-analysis/042wd4CrF4WTAwiKs0F7Ve,350549,4,RnB,First World Problemz / Nobody Carez,,,N
0.617,0.964,9,-3.729,1,0.0837,0.0042299999999999,3e-05,0.632,0.214,154.969,audio_features,470bodHWQV13ihzglNnt8V,spotify:track:470bodHWQV13ihzglNnt8V,https://api.spotify.com/v1/tracks/470bodHWQV13ihzglNnt8V,https://api.spotify.com/v1/audio-analysis/470bodHWQV13ihzglNnt8V,140952,4,hardstyle,,19141.0,Best of Hardstyle 2020,N
0.551,0.725,1,-7.619,0,0.1889999999999999,0.1939999999999999,0.0,0.0956,0.6920000000000001,199.838,audio_features,5mexbTuWx9d8DPZk4sDGF4,spotify:track:5mexbTuWx9d8DPZk4sDGF4,https://api.spotify.com/v1/tracks/5mexbTuWx9d8DPZk4sDGF4,https://api.spotify.com/v1/audio-analysis/5mexbTuWx9d8DPZk4sDGF4,210960,4,Underground Rap,BLACK BALLOONS | 13LACK 13ALLOONZ [FEAT. TWELVE'LEN & GOLDLINK | TWELVE'LEN + GOLDL1NK],,,N
0.624,0.927,1,-6.0,1,0.0335,0.000134,0.825,0.0977,0.152,146.011,audio_features,67sp6RjzmFMKy7BAHlhHiT,spotify:track:67sp6RjzmFMKy7BAHlhHiT,https://api.spotify.com/v1/tracks/67sp6RjzmFMKy7BAHlhHiT,https://api.spotify.com/v1/audio-analysis/67sp6RjzmFMKy7BAHlhHiT,408311,4,psytrance,,10426.0,Psytrance 2020,N
0.377,0.774,5,-11.174,0,0.0511,8.72e-05,0.00163,0.214,0.168,129.958,audio_features,0L9cCpoY4Xwsbzs71plFma,spotify:track:0L9cCpoY4Xwsbzs71plFma,https://api.spotify.com/v1/tracks/0L9cCpoY4Xwsbzs71plFma,https://api.spotify.com/v1/audio-analysis/0L9cCpoY4Xwsbzs71plFma,164286,4,trance,,6332.0,State if Trance (The best ASOT Epsidoes),N
0.86,0.687,9,-7.202999999999999,0,0.433,0.3989999999999999,0.0,0.67,0.622,201.868,audio_features,1KLtkmQnN9pMgP6T4FdWk5,spotify:track:1KLtkmQnN9pMgP6T4FdWk5,https://api.spotify.com/v1/tracks/1KLtkmQnN9pMgP6T4FdWk5,https://api.spotify.com/v1/audio-analysis/1KLtkmQnN9pMgP6T4FdWk5,303027,4,Hiphop,Area Codes,,,N
0.631,0.97,5,-6.033,0,0.0514,2.9600000000000005e-05,0.8029999999999999,0.277,0.523,145.01,audio_features,6fpUr6V8AfheZFiHqpsZqO,spotify:track:6fpUr6V8AfheZFiHqpsZqO,https://api.spotify.com/v1/tracks/6fpUr6V8AfheZFiHqpsZqO,https://api.spotify.com/v1/audio-analysis/6fpUr6V8AfheZFiHqpsZqO,417103,4,psytrance,,9204.0,PsyTrance 2019 By GMR,N
0.866,0.648,1,-3.675,1,0.0543,0.009,0.0,0.0967,0.0798,150.058,audio_features,7foypmc7KZyU716Yv63BPe,spotify:track:7foypmc7KZyU716Yv63BPe,https://api.spotify.com/v1/tracks/7foypmc7KZyU716Yv63BPe,https://api.spotify.com/v1/audio-analysis/7foypmc7KZyU716Yv63BPe,140793,4,Hiphop,Saint,,,N
0.552,0.594,2,-6.449,1,0.0306,0.298,6.17e-05,0.262,0.287,149.907,audio_features,2TgDK4TC5KsywTYafAE4Gd,spotify:track:2TgDK4TC5KsywTYafAE4Gd,https://api.spotify.com/v1/tracks/2TgDK4TC5KsywTYafAE4Gd,https://api.spotify.com/v1/audio-analysis/2TgDK4TC5KsywTYafAE4Gd,192500,4,hardstyle,,18294.0,Best Hardstyle ever made,N
0.628,0.936,7,-4.939,1,0.0507,0.00282,0.8440000000000001,0.0821,0.193,137.991,audio_features,5lkMaiT9vAEGq3PhhcvLsu,spotify:track:5lkMaiT9vAEGq3PhhcvLsu,https://api.spotify.com/v1/tracks/5lkMaiT9vAEGq3PhhcvLsu,https://api.spotify.com/v1/audio-analysis/5lkMaiT9vAEGq3PhhcvLsu,506087,4,psytrance,,11747.0,PSYTRANCE BANGERS best new 2020,N
0.524,0.818,3,-2.0340000000000003,0,0.0353,0.0133,0.138,0.129,0.293,174.00099999999995,audio_features,41scpcxZZ8riNgfmgSohGE,spotify:track:41scpcxZZ8riNgfmgSohGE,https://api.spotify.com/v1/tracks/41scpcxZZ8riNgfmgSohGE,https://api.spotify.com/v1/audio-analysis/41scpcxZZ8riNgfmgSohGE,297931,4,dnb,,16292.0,Drum and Bass 2020 (Drum & Bass Music - DNB Hits),N
0.384,0.608,7,-9.174,0,0.264,0.379,0.0,0.472,0.367,143.92600000000002,audio_features,6kH67fCArmDjAY0NH4tXNw,spotify:track:6kH67fCArmDjAY0NH4tXNw,https://api.spotify.com/v1/tracks/6kH67fCArmDjAY0NH4tXNw,https://api.spotify.com/v1/audio-analysis/6kH67fCArmDjAY0NH4tXNw,143353,4,Hiphop,L,,,N
0.618,0.8859999999999999,6,-7.394,0,0.0608,0.000342,0.664,0.0759,0.058,136.95600000000002,audio_features,1SVeZCt2oiVIva9OUbxWez,spotify:track:1SVeZCt2oiVIva9OUbxWez,https://api.spotify.com/v1/tracks/1SVeZCt2oiVIva9OUbxWez,https://api.spotify.com/v1/audio-analysis/1SVeZCt2oiVIva9OUbxWez,411246,4,psytrance,,10704.0,PSYTRANCE BANGERS best new 2020,N
0.458,0.866,2,-2.91,1,0.126,0.0145,0.0236,0.1639999999999999,0.104,149.984,audio_features,50jL22lfc6CSWsIUgRYdTt,spotify:track:50jL22lfc6CSWsIUgRYdTt,https://api.spotify.com/v1/tracks/50jL22lfc6CSWsIUgRYdTt,https://api.spotify.com/v1/audio-analysis/50jL22lfc6CSWsIUgRYdTt,221000,4,trap,,14931.0,HEADBANGERS:Dubstep/Riddim,N
0.727,0.901,2,-5.239,1,0.0393,0.00477,0.92,0.0686,0.318,122.986,audio_features,36AWXQmhOE9pVhS4qS4hiJ,spotify:track:36AWXQmhOE9pVhS4qS4hiJ,https://api.spotify.com/v1/tracks/36AWXQmhOE9pVhS4qS4hiJ,https://api.spotify.com/v1/audio-analysis/36AWXQmhOE9pVhS4qS4hiJ,207317,4,techhouse,,1129.0,Toolroom Tech House,N
0.807,0.493,10,-7.087000000000001,0,0.139,0.3929999999999999,0.0,0.138,0.262,151.178,audio_features,6G8ybvaNEW2nn1wMzvKjRc,spotify:track:6G8ybvaNEW2nn1wMzvKjRc,https://api.spotify.com/v1/tracks/6G8ybvaNEW2nn1wMzvKjRc,https://api.spotify.com/v1/audio-analysis/6G8ybvaNEW2nn1wMzvKjRc,214974,4,Underground Rap,Fabrics,,,N
0.527,0.892,11,-4.56,1,0.0618,0.00104,0.77,0.0838,0.107,130.963,audio_features,1rhKmYS6plpsu474o58cSD,spotify:track:1rhKmYS6plpsu474o58cSD,https://api.spotify.com/v1/tracks/1rhKmYS6plpsu474o58cSD,https://api.spotify.com/v1/audio-analysis/1rhKmYS6plpsu474o58cSD,211673,4,trance,,7662.0,Trance 100 Chart - by Armada Music,N
0.7070000000000001,0.93,1,-4.881,0,0.368,0.0511,7.79e-05,0.125,0.534,145.135,audio_features,5BquAjJoz3Z0YDitLb3ihZ,spotify:track:5BquAjJoz3Z0YDitLb3ihZ,https://api.spotify.com/v1/tracks/5BquAjJoz3Z0YDitLb3ihZ,https://api.spotify.com/v1/audio-analysis/5BquAjJoz3Z0YDitLb3ihZ,188690,4,trap,,13741.0,Headbangers:Dubstep/Riddim,N
0.693,0.985,1,-1.82,1,0.318,0.00454,0.0641,0.48,0.583,150.041,audio_features,2yLnDNBUm4t7i3Uue2jBZb,spotify:track:2yLnDNBUm4t7i3Uue2jBZb,https://api.spotify.com/v1/tracks/2yLnDNBUm4t7i3Uue2jBZb,https://api.spotify.com/v1/audio-analysis/2yLnDNBUm4t7i3Uue2jBZb,174400,4,trap,,13864.0,HEADBANGERS:Dubstep/Riddim,N
0.551,0.8320000000000001,1,-4.96,1,0.0441,0.0027199999999999,5.04e-06,0.102,0.518,111.482,audio_features,0cxmetxmmOYNkE2FW8kl8a,spotify:track:0cxmetxmmOYNkE2FW8kl8a,https://api.spotify.com/v1/tracks/0cxmetxmmOYNkE2FW8kl8a,https://api.spotify.com/v1/audio-analysis/0cxmetxmmOYNkE2FW8kl8a,186223,4,Underground Rap,Here For Nothing,,,N
0.497,0.948,1,-2.9130000000000003,0,0.0948,0.0282,0.0,0.0785,0.376,148.185,audio_features,6G1WgOwUPgzwnUVa5S0hWx,spotify:track:6G1WgOwUPgzwnUVa5S0hWx,https://api.spotify.com/v1/tracks/6G1WgOwUPgzwnUVa5S0hWx,https://api.spotify.com/v1/audio-analysis/6G1WgOwUPgzwnUVa5S0hWx,226433,4,Emo,Lost,,,N
0.8640000000000001,0.7,9,-6.45,1,0.258,0.244,0.0,0.0749,0.4379999999999999,193.988,audio_features,5ZnMYrwtSVBMHzL61L1q6v,spotify:track:5ZnMYrwtSVBMHzL61L1q6v,https://api.spotify.com/v1/tracks/5ZnMYrwtSVBMHzL61L1q6v,https://api.spotify.com/v1/audio-analysis/5ZnMYrwtSVBMHzL61L1q6v,214080,4,Underground Rap,No Hook,,,N
0.5579999999999999,0.979,0,-7.867000000000001,1,0.113,9.18e-05,0.862,0.1,0.0355,141.07,audio_features,7lohGDoQx3XjEYrjHAsnuT,spotify:track:7lohGDoQx3XjEYrjHAsnuT,https://api.spotify.com/v1/tracks/7lohGDoQx3XjEYrjHAsnuT,https://api.spotify.com/v1/audio-analysis/7lohGDoQx3XjEYrjHAsnuT,442160,4,techno,,5668.0,techno. only. (08/02),N
0.752,0.899,11,-4.901,0,0.132,0.006,0.0723,0.22,0.4370000000000001,128.002,audio_features,0RnUzxc9JcAgPrqYIGSq4f,spotify:track:0RnUzxc9JcAgPrqYIGSq4f,https://api.spotify.com/v1/tracks/0RnUzxc9JcAgPrqYIGSq4f,https://api.spotify.com/v1/audio-analysis/0RnUzxc9JcAgPrqYIGSq4f,397500,4,trance,,6803.0,Vocal Melodic Trance Top 1000,N
0.635,0.435,3,-7.521,1,0.031,0.00328,6.78e-06,0.071,0.4589999999999999,152.196,audio_features,4YPhn26bIFm2KUkL1VLzQG,spotify:track:4YPhn26bIFm2KUkL1VLzQG,https://api.spotify.com/v1/tracks/4YPhn26bIFm2KUkL1VLzQG,https://api.spotify.com/v1/audio-analysis/4YPhn26bIFm2KUkL1VLzQG,256880,4,Emo,Say It Ain't So,,,N
0.417,0.976,6,-5.678999999999999,0,0.0945,8.68e-05,0.868,0.5,0.114,137.911,audio_features,1zgvBprjVNbnsokhaIxEc1,spotify:track:1zgvBprjVNbnsokhaIxEc1,https://api.spotify.com/v1/tracks/1zgvBprjVNbnsokhaIxEc1,https://api.spotify.com/v1/audio-analysis/1zgvBprjVNbnsokhaIxEc1,210951,4,trance,,6404.0,Vocal Melodic Trance Top 1000,N
0.8809999999999999,0.511,7,-9.328,1,0.387,0.0043,0.0,0.156,0.6920000000000001,160.121,audio_features,1nOlZeEql8ujagZMX0S09N,spotify:track:1nOlZeEql8ujagZMX0S09N,https://api.spotify.com/v1/tracks/1nOlZeEql8ujagZMX0S09N,https://api.spotify.com/v1/audio-analysis/1nOlZeEql8ujagZMX0S09N,109500,4,Underground Rap,Crowd Control,,,N
0.568,0.545,1,-6.667999999999999,0,0.0447,0.168,0.0,0.1119999999999999,0.2339999999999999,174.144,audio_features,1QoG0Yqz1onMsdbOibZVke,spotify:track:1QoG0Yqz1onMsdbOibZVke,https://api.spotify.com/v1/tracks/1QoG0Yqz1onMsdbOibZVke,https://api.spotify.com/v1/audio-analysis/1QoG0Yqz1onMsdbOibZVke,176650,4,Underground Rap,Titanic,,,N
0.715,0.906,2,-2.91,1,0.0394,0.0731,0.0686,0.415,0.39,150.05200000000005,audio_features,2De8IFkyIW1eaIMxpvH3Rk,spotify:track:2De8IFkyIW1eaIMxpvH3Rk,https://api.spotify.com/v1/tracks/2De8IFkyIW1eaIMxpvH3Rk,https://api.spotify.com/v1/audio-analysis/2De8IFkyIW1eaIMxpvH3Rk,160000,4,hardstyle,,18016.0,Best Hardstyle ever made,N
0.606,0.956,7,-8.505,1,0.0545,9.43e-05,0.828,0.362,0.51,146.039,audio_features,2souCOqB7RmXCOLNGwVXW7,spotify:track:2souCOqB7RmXCOLNGwVXW7,https://api.spotify.com/v1/tracks/2souCOqB7RmXCOLNGwVXW7,https://api.spotify.com/v1/audio-analysis/2souCOqB7RmXCOLNGwVXW7,455600,4,psytrance,,11019.0,PSYTRANCE BANGERS best new 2020,N
0.759,0.804,1,-2.779,1,0.0763,0.00657,0.00151,0.159,0.132,184.016,audio_features,2IAxsZO6SXSMDxOdjMkAPW,spotify:track:2IAxsZO6SXSMDxOdjMkAPW,https://api.spotify.com/v1/tracks/2IAxsZO6SXSMDxOdjMkAPW,https://api.spotify.com/v1/audio-analysis/2IAxsZO6SXSMDxOdjMkAPW,129139,4,Trap Metal,All Outta Oil,,,N
0.5539999999999999,0.978,4,-3.554,1,0.131,0.111,0.0,0.0731,0.594,135.095,audio_features,4Yf5bqU3NK4kNOypcrLYwU,spotify:track:4Yf5bqU3NK4kNOypcrLYwU,https://api.spotify.com/v1/tracks/4Yf5bqU3NK4kNOypcrLYwU,https://api.spotify.com/v1/audio-analysis/4Yf5bqU3NK4kNOypcrLYwU,162600,4,Emo,Faint,,,N
0.591,0.985,5,-1.117,0,0.122,0.000342,0.8690000000000001,0.792,0.452,173.998,audio_features,4lH7x3AKj6eLzfwTIpNTIW,spotify:track:4lH7x3AKj6eLzfwTIpNTIW,https://api.spotify.com/v1/tracks/4lH7x3AKj6eLzfwTIpNTIW,https://api.spotify.com/v1/audio-analysis/4lH7x3AKj6eLzfwTIpNTIW,249527,4,dnb,,17645.0,UKF Drum & Bass - All Uploads,N
0.597,0.606,6,-11.292,0,0.0737,0.212,0.0001199999999999,0.2,0.208,144.959,audio_features,0UlAJtEr9WllQS2lZ45bTg,spotify:track:0UlAJtEr9WllQS2lZ45bTg,https://api.spotify.com/v1/tracks/0UlAJtEr9WllQS2lZ45bTg,https://api.spotify.com/v1/audio-analysis/0UlAJtEr9WllQS2lZ45bTg,172138,4,Dark Trap,Worth It,,,N
0.511,0.889,1,-11.383,0,0.0789,0.000324,0.487,0.488,0.0659,135.005,audio_features,0MfprMRU7yrJwisMXTw3To,spotify:track:0MfprMRU7yrJwisMXTw3To,https://api.spotify.com/v1/tracks/0MfprMRU7yrJwisMXTw3To,https://api.spotify.com/v1/audio-analysis/0MfprMRU7yrJwisMXTw3To,199094,4,trance,,6304.0,State if Trance (The best ASOT Epsidoes),N
0.8170000000000001,0.883,1,-1.765,1,0.237,0.00782,0.0226,0.114,0.728,150.092,audio_features,2Ez8VyXtJAb63fEPyQTJxZ,spotify:track:2Ez8VyXtJAb63fEPyQTJxZ,https://api.spotify.com/v1/tracks/2Ez8VyXtJAb63fEPyQTJxZ,https://api.spotify.com/v1/audio-analysis/2Ez8VyXtJAb63fEPyQTJxZ,193600,4,trap,,12190.0,HEADBANGERS:Dubstep/Riddim,N
0.7090000000000001,0.8490000000000001,7,-5.6320000000000014,1,0.0472,0.000471,0.911,0.627,0.0354,126.005,audio_features,0VQBAdhFGhJIKNJaA7key8,spotify:track:0VQBAdhFGhJIKNJaA7key8,https://api.spotify.com/v1/tracks/0VQBAdhFGhJIKNJaA7key8,https://api.spotify.com/v1/audio-analysis/0VQBAdhFGhJIKNJaA7key8,441905,4,techno,,5730.0,Techno,N
0.241,0.928,10,-2.018,1,0.0543,3.26e-05,0.0,0.612,0.4029999999999999,120.229,audio_features,0l2wHmelVoDebG5b3guSp6,spotify:track:0l2wHmelVoDebG5b3guSp6,https://api.spotify.com/v1/tracks/0l2wHmelVoDebG5b3guSp6,https://api.spotify.com/v1/audio-analysis/0l2wHmelVoDebG5b3guSp6,107822,5,Dark Trap,"I've Seen Satan, He Has Dreadlocks",,,N
0.5660000000000001,0.7659999999999999,2,-5.0360000000000005,1,0.0399,0.431,0.0,0.1009999999999999,0.547,168.005,audio_features,1oi3vkeOGXAd3qljM5o9Oe,spotify:track:1oi3vkeOGXAd3qljM5o9Oe,https://api.spotify.com/v1/tracks/1oi3vkeOGXAd3qljM5o9Oe,https://api.spotify.com/v1/audio-analysis/1oi3vkeOGXAd3qljM5o9Oe,233467,4,RnB,Tattoo,,,N
0.514,0.956,5,-0.846,0,0.0297,0.0363,0.0759,0.123,0.489,173.955,audio_features,1bKLxdg9QOkwcOy3PYv7Fk,spotify:track:1bKLxdg9QOkwcOy3PYv7Fk,https://api.spotify.com/v1/tracks/1bKLxdg9QOkwcOy3PYv7Fk,https://api.spotify.com/v1/audio-analysis/1bKLxdg9QOkwcOy3PYv7Fk,229138,4,dnb,,16234.0,Drum and Bass 2020,N
0.639,0.978,6,-8.621,0,0.0881,0.000374,0.8809999999999999,0.103,0.308,140.013,audio_features,0LoGdKyNqWIja9F99ycjb7,spotify:track:0LoGdKyNqWIja9F99ycjb7,https://api.spotify.com/v1/tracks/0LoGdKyNqWIja9F99ycjb7,https://api.spotify.com/v1/audio-analysis/0LoGdKyNqWIja9F99ycjb7,368799,4,psytrance,,10742.0,PSYTRANCE BANGERS best new 2020,N
0.6659999999999999,0.932,2,-5.575,1,0.664,0.00894,0.0,0.41,0.524,168.02,audio_features,4RsWA8YFk3Yp8aVV9loOlL,spotify:track:4RsWA8YFk3Yp8aVV9loOlL,https://api.spotify.com/v1/tracks/4RsWA8YFk3Yp8aVV9loOlL,https://api.spotify.com/v1/audio-analysis/4RsWA8YFk3Yp8aVV9loOlL,135764,4,Trap Metal,Modelo,,,N
0.525,0.912,1,-9.508,1,0.0532,0.0008359999999999,0.8079999999999999,0.116,0.322,145.99200000000005,audio_features,4GmueB0SU4O2uDlQ5oAFGz,spotify:track:4GmueB0SU4O2uDlQ5oAFGz,https://api.spotify.com/v1/tracks/4GmueB0SU4O2uDlQ5oAFGz,https://api.spotify.com/v1/audio-analysis/4GmueB0SU4O2uDlQ5oAFGz,473958,4,psytrance,,11317.0,Psytrance New Releases 2020,N
0.5539999999999999,0.809,1,-6.656000000000001,1,0.0857,0.0114,0.0,0.476,0.0961,134.042,audio_features,2ydOONTJ0e8894AA3Nplh5,spotify:track:2ydOONTJ0e8894AA3Nplh5,https://api.spotify.com/v1/tracks/2ydOONTJ0e8894AA3Nplh5,https://api.spotify.com/v1/audio-analysis/2ydOONTJ0e8894AA3Nplh5,306107,4,Rap,"Bitch, Don’t Kill My Vibe - Remix",,,N
0.529,0.735,1,-4.342,0,0.078,0.00478,2.4e-05,0.213,0.193,150.07299999999995,audio_features,0UfUFmVzlXWI3BX6Ey99yQ,spotify:track:0UfUFmVzlXWI3BX6Ey99yQ,https://api.spotify.com/v1/tracks/0UfUFmVzlXWI3BX6Ey99yQ,https://api.spotify.com/v1/audio-analysis/0UfUFmVzlXWI3BX6Ey99yQ,203200,4,hardstyle,,19810.0,Euphoric Hardstyle,N
0.868,0.636,5,-5.691,0,0.0391,0.233,0.0125,0.1119999999999999,0.304,109.954,audio_features,7b9h63I7EafcW2pVS9pcUr,spotify:track:7b9h63I7EafcW2pVS9pcUr,https://api.spotify.com/v1/tracks/7b9h63I7EafcW2pVS9pcUr,https://api.spotify.com/v1/audio-analysis/7b9h63I7EafcW2pVS9pcUr,202667,4,Rap,Retro [ROUGH],,,N
0.527,0.8340000000000001,1,-5.531000000000001,1,0.0447,0.00107,0.000102,0.0993,0.422,110.065,audio_features,6otiaV2fagE3s8IvP6WkwG,spotify:track:6otiaV2fagE3s8IvP6WkwG,https://api.spotify.com/v1/tracks/6otiaV2fagE3s8IvP6WkwG,https://api.spotify.com/v1/audio-analysis/6otiaV2fagE3s8IvP6WkwG,198333,4,Emo,I'm Just a Kid,,,N
0.7929999999999999,0.6970000000000001,8,-9.008,0,0.0623,0.0199,0.922,0.0808,0.036,125.0,audio_features,7KTzhAY48k9nsaOb4yPI7D,spotify:track:7KTzhAY48k9nsaOb4yPI7D,https://api.spotify.com/v1/tracks/7KTzhAY48k9nsaOb4yPI7D,https://api.spotify.com/v1/audio-analysis/7KTzhAY48k9nsaOb4yPI7D,378250,4,techhouse,,2201.0,Tech house,N
0.654,0.979,5,-9.595,0,0.0461,0.000972,0.887,0.0996,0.542,144.048,audio_features,0vbhHMe5P39RE3BjF7nn0S,spotify:track:0vbhHMe5P39RE3BjF7nn0S,https://api.spotify.com/v1/tracks/0vbhHMe5P39RE3BjF7nn0S,https://api.spotify.com/v1/audio-analysis/0vbhHMe5P39RE3BjF7nn0S,489000,4,psytrance,,9191.0,PsyTrance 2020 felipe,N
0.923,0.599,6,-4.888,1,0.238,0.07,1.23e-06,0.0951,0.667,138.024,audio_features,46IdjlVO3EmaMqooXZ1Hcu,spotify:track:46IdjlVO3EmaMqooXZ1Hcu,https://api.spotify.com/v1/tracks/46IdjlVO3EmaMqooXZ1Hcu,https://api.spotify.com/v1/audio-analysis/46IdjlVO3EmaMqooXZ1Hcu,181739,4,Underground Rap,"Wat U Mean (Aye, Aye, Aye)",,,N
